sample_id,F_wind_kN,w_snow_kNm,E_Pa,max_disp_x,min_disp_x,max_disp_y,min_disp_y,max_force_x,max_force_y,max_moment_z,min_moment_z
498,4.495237722764903,3.7047586009728257,209014456557.67636,0.0055343029670103,-0.0029761577311982,0.0,-0.041285688768875,15060.784535253,22476.518796029,32525.333975142,-30299.934014865
499,5.121874316657549,2.180070159246952,203195046414.7932,0.0042839667737881,-0.001021461550816,0.0,-0.02492143540396,9410.6209254923,13359.927801087,19659.747013499,-17124.109002396
500,4.190208836933078,2.100749863102973,192757359618.64645,0.0040553312988973,-0.0012850488789675,0.0,-0.025336997585122,8903.3025732302,12833.663429346,18787.944182557,-16713.541889146
501,3.4065315409528427,2.3588785165583985,213943705301.6393,0.0036375794222352,-0.0016884914254331,0.0,-0.02566732098458,9709.9449874043,14340.583250767,20823.817358622,-19137.384851208
502,2.1016007955579346,1.8798316430165476,199510495317.86783,0.0028730585148278,-0.0016396026747172,0.0,-0.021951872626681,7602.3342753948,11395.18131233,16466.077096216,-15425.667973092
503,4.786204463630247,2.106168994928163,197826453014.75208,0.0041883002988885,-0.0010660692661396,0.0,-0.024734871997359,9055.819406493,12898.416701167,18959.430771175,-16589.983759597
504,6.189852326656302,1.919500361803438,210428719239.66888,0.0042540902062613,-0.0003966927585651,0.0,-0.021143281169726,8657.6337345128,11853.74000693,17662.827638156,-14598.531568908
505,4.466003952571601,2.32479383359558,201730394269.72116,0.0042232198779331,-0.0014131191946133,0.0,-0.026796795286005,9814.9757651453,14193.142464881,20755.740476042,-18544.803827618
506,6.816009066944797,2.637496216674418,196634109389.6005,0.0055972362680649,-0.0010754286219861,0.0,-0.031139024515989,11522.387547923,16196.730161096,23915.164718111,-20540.795106572
507,3.604327432438749,2.665572927552596,201974433893.6894,0.004261116185732,-0.0020987583280584,0.0,-0.030730175788551,10918.140947688,16191.853976095,23479.746788179,-21695.399027315
508,4.596174068326426,1.4716474182492232,202976333311.1206,0.0033249100955791,-0.0003422047922709,0.0,-0.016809451483499,6604.5942934112,9079.9701199604,13510.376698982,-11234.951498902
509,3.756963024472314,1.988332513244978,204686692403.2596,0.0035363739103723,-0.0012107629277404,0.0,-0.022589408511406,8380.6457626519,12135.688942712,17738.739975214,-15878.826548149
510,4.245323203949408,1.858899283462908,194653611453.46048,0.0037651223330506,-0.0009493253101933,0.0,-0.022186155397514,7997.295400173,11385.236722989,16737.953810608,-14636.266580645
511,5.0960502476272245,2.567867321370769,195497110114.71906,0.0048775077936153,-0.0015572000987109,0.0,-0.030537594689281,10877.325391796,15685.941120907,22960.184685045,-20437.265475767
512,2.925003565606955,2.0083384654163825,205420452092.568,0.0032347235249253,-0.0014895221616168,0.0,-0.022759009803746,8272.4453744959,12210.804490306,17734.440189635,-16286.395288071
513,3.1039956924387564,2.518126158910219,192496176434.8253,0.0041038348474995,-0.0021803552930314,0.0,-0.030468777900825,10247.666143106,15280.062124925,22117.891405926,-20581.226156168
514,4.979550518090161,2.43145303160513,203163771267.3489,0.0045022851135988,-0.0013702867168774,0.0,-0.027820039427212,10333.658685889,14861.053218906,21772.965896602,-19307.745707267
515,1.924314221118645,1.90887813200722,202224621476.0642,0.0027988315945359,-0.0017089797458932,0.0,-0.021997905568992,7673.4357298217,11560.017646166,16676.560809793,-15723.908348228
516,2.885375349074054,2.967480990274702,194031979193.74203,0.0045024804917136,-0.0028038955840429,0.0,-0.035644159354105,11905.365014752,17965.066346461,25902.497739407,-24474.074274988
517,5.064813219416999,1.453597036646099,202007131260.7643,0.0034990169901151,-0.0002446105138996,0.0,-0.016668493499936,6639.8233912502,8997.0459722688,13455.094630275,-10947.738907857
518,3.4411201112504863,1.5011581066396231,204043905918.19388,0.0029054042394227,-0.000727336839687,0.0,-0.017091565630377,6461.0547058111,9194.8491995575,13519.43807627,-11815.886080509
519,8.181464824307563,2.6002419594916035,200963041225.9809,0.005956652109438,-0.0005997471676731,0.0,-0.029996744754473,11683.087588849,16046.791297757,23884.345977049,-19834.052998719
520,4.0657941273271545,2.4526123987903854,193107554048.12997,0.0043981169844004,-0.0017714105407868,0.0,-0.029551551240077,10211.759437207,14938.749955185,21761.404611226,-19748.605060619
521,5.328784191918438,2.8882298693659663,196087602871.01575,0.0053119838305348,-0.0018777954403266,0.0,-0.03425590461,12145.244303475,17621.294075586,25740.198703098,-23102.093949155
522,6.5987848858212645,1.1281069322287285,200591092285.07495,0.003753991453969,0.0,0.0,-0.012952243992956,5743.52434902,7126.4069298521,11002.6998865,-7735.9105880929
523,3.48802293731906,1.5836437105532577,202916332062.05692,0.0030283900709934,-0.0008163915011051,0.0,-0.018134798155328,6784.5926493151,9692.3806406707,14232.391165155,-12505.608758595
524,4.339211315313704,2.8459009070755217,200130639225.0757,0.0047793165593727,-0.0021043554959837,0.0,-0.033097417866406,11765.409770769,17313.701033269,25171.259276421,-23023.100943914
525,3.043839548481454,2.486076745250665,192222647921.2913,0.0040491197521604,-0.0021625377177283,0.0,-0.030124299292559,10112.630206099,15084.415493947,21831.96690388,-20325.091964356
526,2.843334972601073,1.5543388258047828,209218507144.37375,0.0026703312998371,-0.0009546197726024,0.0,-0.017278877937255,6530.6999456833,9481.7988173897,13847.269615581,-12439.653442579
527,2.54253899713666,2.8229375223212267,195936856312.79428,0.0041896449089781,-0.0027074315298158,0.0,-0.033583909070266,11280.621948655,17078.970232229,24598.14989087,-23339.447569888
528,5.465936588062965,2.5354497140640846,198744721360.57663,0.0049046969200596,-0.0013726262316572,0.0,-0.029647320677774,10836.201954458,15511.497319702,22761.754219801,-20055.713024493
529,1.9707615616235588,2.2044558989328347,193958523053.18076,0.0033012896142494,-0.0021406802499644,0.0,-0.02649390573745,8805.8781843276,13336.323095848,19205.818147439,-18230.175188332
530,5.161132753541654,1.655713293501126,202334954141.9084,0.0037488342543102,-0.00038807050095,0.0,-0.018972385338288,7428.5192860026,10215.241381684,15198.265225638,-12643.235409555
531,4.381126068043156,1.906859754359873,196423617430.14383,0.0038376929945609,-0.0009564861839984,0.0,-0.022552663782934,8209.4151724735,11680.361993098,17175.263605606,-15006.359674111
532,3.9053485027768273,2.6019625763166228,197494873242.6562,0.0044039513432815,-0.0019697110608995,0.0,-0.030666048491904,10743.225209501,15826.29569973,23000.672156766,-21067.287159147
533,8.027986181598468,1.6701194329787878,196176428281.97827,0.0050025037103045,0.0,0.0,-0.019656778441251,8117.642410453,10456.312631502,15923.16611373,-11948.839798698
534,3.4147127010721787,2.208688756736345,198816892891.4573,0.0037518640303124,-0.0016288154491029,0.0,-0.025855143720679,9141.5017467908,13439.625103367,19545.190370515,-17854.703337432
535,4.931914699559937,2.622806473503543,201149037359.26697,0.0047377922124451,-0.0016327816937573,0.0,-0.030322383325339,11049.623629432,16006.881219883,23394.137651953,-20952.521452387
536,2.090151453466063,2.552341117404438,206592934622.79492,0.0035419194670575,-0.0023862754454694,0.0,-0.028804150216762,10153.113064284,15430.56466117,22196.404802661,-21161.65419348
537,4.535526610767465,3.0901127440012437,208837740382.50552,0.0049085187310563,-0.0022436370738855,0.0,-0.034444298420895,12736.176064264,18790.094070319,27294.52087162,-25049.160169216
538,4.545186062927825,2.1031059958325478,199151143526.50128,0.0040642728361438,-0.0011326944063402,0.0,-0.024541242109274,8990.8103270102,12867.006756391,18882.643274824,-16632.583711782
539,2.319770404469898,2.3426591537901724,204142042536.0375,0.003388712571485,-0.0020907303176588,0.0,-0.026744100609394,9407.8164992819,14184.551099434,20457.199119415,-19308.788124258
540,3.894045762817231,1.591034910976333,203024922264.6587,0.0031879995839118,-0.0006969315344806,0.0,-0.018198916239865,6902.5289370714,9758.6839039311,14380.732333139,-12452.96129422
541,2.471187485481185,1.564756815933084,198263431728.85385,0.0026855387594735,-0.0011403671591994,0.0,-0.018366754012589,6487.8178426065,9524.1212306469,13857.734876204,-12634.354569873
542,5.488004168804868,1.8496170654902275,206322006206.6842,0.0040039121090501,-0.000499081334355,0.0,-0.020792090057653,8237.0362215899,11396.486922801,16919.741210422,-14202.783984348
543,5.843172569629199,2.6943487847816985,193301325442.81403,0.0053725436054375,-0.0014882793064544,0.0,-0.032391455895579,11522.940017977,16485.443388075,24195.458726803,-21302.720846284
544,1.8895189213646937,2.1599427118084478,203224649084.0312,0.0030768877154664,-0.0020148647972782,0.0,-0.0247763741521,8618.8581353838,13064.739986946,18809.222578663,-17873.802709227
545,4.501213150590309,2.5151384351139465,205514319077.17657,0.0043616996823561,-0.0016035520369384,0.0,-0.028466217215402,10545.506215531,15337.446115414,22385.815837925,-20157.406684024
546,4.896856603420957,2.399567871479688,199050055949.83215,0.0045283431333546,-0.0013858716948965,0.0,-0.028023045467104,10194.258646655,14665.188994095,21483.72030918,-19059.470367471
547,3.32233526898868,2.979676168165986,202528733652.2469,0.0044828246932611,-0.0025629727771964,0.0,-0.034277263914779,12048.380188111,18061.841623223,26098.256208078,-24453.499975825
548,2.9274193419168446,1.04005794831029,193184408988.16272,0.0023416567156339,-0.0003522971382484,0.0,-0.012491608707164,4596.7506069078,6399.9355892944,9481.0146876139,-8031.7667946888
549,4.0933129927798735,1.5929122443197616,196894822478.37173,0.0033668976430123,-0.000656181459857,0.0,-0.018781936532857,6953.7190027185,9780.6357450629,14438.500904254,-12412.067453971
550,4.1855787466411005,2.051958777000188,203716992330.8964,0.0037829059526219,-0.0011585658111069,0.0,-0.023414568071825,8717.0392775915,12540.612655895,18371.07537063,-16298.972811898
551,3.359928558740363,2.668141374769894,196638564341.0827,0.0042843649095819,-0.0022384471019385,0.0,-0.031601555158833,10873.800315149,16194.06951802,23450.289966445,-21786.926786113
552,6.394292902555143,2.2939685086067447,188076667101.0522,0.0052796132274629,-0.0008192841770856,0.0,-0.028301270412072,10124.711064568,14112.182036957,20898.022260766,-17732.393891241
553,1.9771925509247692,3.13081138264238,199108682601.41324,0.0043600061839475,-0.003225720376337,0.0,-0.036677414623343,12324.493282643,18896.270979732,27104.020059583,-26125.186261211
554,2.4400507436927223,4.25762592173317,206408920636.07343,0.0056589397837172,-0.0043086429027396,0.0,-0.048120421277746,16705.040910319,25683.641220367,36806.538988137,-35598.574790584
555,4.986755768443035,3.23277988057306,192107414653.1587,0.0056788418392483,-0.0024710475448523,0.0,-0.039165573694968,13377.712500265,19670.641660758,28605.458859455,-26136.674251901
556,3.204446154811852,2.389054589091603,192127298472.124,0.0040044855931326,-0.0019861242078173,0.0,-0.028954957999672,9779.8561435754,14510.880888266,21038.747445415,-19452.358561455
557,4.94272721548546,1.7255704155892528,197736329267.85257,0.0038288718479558,-0.0005432245535793,0.0,-0.020245082201521,7645.4095237867,10622.663882603,15747.844069482,-13300.881242586
558,6.478291633892763,2.0321016715302527,208130338487.2737,0.0045258953199841,-0.000437724472247,0.0,-0.022632848053145,9149.0026175945,12545.10195741,18683.319955681,-15476.224381495
559,4.100423748952894,1.2560790406736766,198197004076.56323,0.0029749274984236,-0.0002663944971875,0.0,-0.014688326939077,5676.4873744099,7759.6193313457,11568.800706349,-9538.8473930549
560,2.814550929134865,2.855354975550467,207823799434.98804,0.004054071709925,-0.0025071201688969,0.0,-0.032020096375114,11463.935225564,17288.246764024,24931.699040015,-23538.323402669
561,4.390328839156752,1.3055049086351007,206880073065.74835,0.0030098207826483,-0.0002425252839736,0.0,-0.014621978691433,5928.2803602954,8071.8589701702,12050.980360391,-9877.5146585311
562,3.543682429485824,2.35609411808488,198283391559.49008,0.0039747732891338,-0.001774124700812,0.0,-0.027657619493153,9729.6633948773,14331.181353804,20828.757317344,-19074.439779877
563,3.728786852876268,2.422816709447987,209519724185.5305,0.0038991723513648,-0.0017006664811465,0.0,-0.026913631599081,10024.066404614,14741.769164076,21436.654284856,-19590.686644058
564,2.971546722095729,1.7312388220430772,205630404584.7441,0.0029533075755188,-0.0011426175458181,0.0,-0.019586454487761,7230.6733661701,10550.314795489,15382.09073428,-13911.010780078
565,2.04745763573261,2.5092147036934582,199581556049.51437,0.0036025453557841,-0.0024307390851478,0.0,-0.02931249661256,9979.9392412648,15169.461429413,21819.838331657,-20806.224037561
566,4.130451651366269,2.35427351371818,202592514859.12503,0.0041102421223242,-0.0015488493235878,0.0,-0.027032216935771,9852.6923654683,14352.039362231,20936.670412025,-18891.852789673
567,4.9552945513318845,1.826372386308716,191677072396.95248,0.0040702565076428,-0.0006853360738576,0.0,-0.022113317394134,8030.9411503588,11228.343655812,16609.831730624,-14156.631171797
568,3.7101427465594967,2.790448927163229,192274548678.8372,0.004660653690182,-0.0023288833473501,0.0,-0.03379449208665,11415.659254088,16946.964070263,24566.424433988,-22729.679725421
569,3.380151011211845,1.213180325905732,197618178393.87943,0.0026567405811276,-0.0004129161971068,0.0,-0.014244949683786,5354.2411761434,7463.3588688509,11051.89536369,-9378.5346751978
570,5.815652086729294,1.6263006689216324,197366397774.26645,0.0040647143791869,-0.0002524353725456,0.0,-0.019082941390158,7461.6802888879,10073.961025408,15084.933268734,-12205.7950136
571,2.836374279716296,1.3781507391692238,207515762603.1263,0.0025035203679964,-0.0007561053342357,0.0,-0.015437378877452,5860.2147808043,8424.0235139369,12343.879462639,-10939.704323067
572,3.4718181986813685,1.173708643499517,206047272511.67236,0.0025401440641651,-0.000320477889915,0.0,-0.013211961103222,5224.6028913279,7231.306646547,10734.523979651,-9015.7615140941
573,4.412935227159959,2.08002263020338,201500347617.5708,0.0039415196823688,-0.0011332991658891,0.0,-0.023991085684808,8873.8910715814,12721.279134594,18658.026863029,-16473.36751806
574,4.682285111475756,2.0438878143204984,207767967532.9349,0.0038838268608625,-0.0009734633474835,0.0,-0.022853841561399,8796.3364607916,12519.008572371,18406.651798139,-16088.666074594
575,3.371330792447847,2.419017372542228,201802183889.0888,0.0039084129288544,-0.0018744454130484,0.0,-0.027908925561756,9930.5304734394,14699.683027545,21329.182925178,-19660.188648866
576,3.988220398785769,3.5314951677924364,202079604143.26733,0.0053439480514833,-0.0030282775206173,0.0,-0.040713403344738,14290.643683033,21409.165922515,30941.62696876,-28967.223743531
577,5.710704096948424,3.073997799606846,196022808504.5718,0.0056707104841823,-0.0019865142839454,0.0,-0.03646996165354,12934.96872805,18756.685775961,27403.826925995,-24576.777163554
578,5.348734127299204,4.073632965177636,207019566612.9197,0.0062942643132137,-0.0031785922201913,0.0,-0.045823173060719,16650.311476159,24736.563718969,35849.361980731,-33201.444795744
579,5.689356045064604,2.52307322135507,199752290507.3748,0.0049519922585344,-0.0012789446569383,0.0,-0.029346473012892,10838.539160728,15449.141872259,22702.968506244,-19886.409784223
580,2.5835517979492377,1.5409432746669354,202895148573.07788,0.0026409557700828,-0.0010500990790487,0.0,-0.017670380915216,6422.3421657195,9387.3826366994,13678.500909117,-12399.498541137
581,3.5322045583089623,2.816967641759791,200828073579.2315,0.004423202143514,-0.0023188375505089,0.0,-0.032668711723849,11476.990337683,17096.562988655,24755.171997086,-23006.530110853
582,4.532225492228797,1.4025767918434944,207147148742.5663,0.0031612332504245,-0.0002927870655787,0.0,-0.015694033328928,6328.2846776624,8662.1212708158,12908.336640677,-10664.555932986
583,4.12633071101536,1.9935983707407048,204472556586.5852,0.0036841497054675,-0.0011027530951258,0.0,-0.022663003246057,8482.3779636384,12187.216008173,17861.206156416,-15818.438074666
584,4.909721130210125,2.289570388958024,200869224743.47925,0.0043720834854877,-0.0012348157533077,0.0,-0.026489536925869,9779.3925196549,14005.671623604,20548.630016216,-18118.121780726
585,5.146241564717101,2.361601810774958,196295474974.5214,0.0046468162096646,-0.0012765610505454,0.0,-0.027957378139293,10105.315946382,14450.838792241,21212.517312836,-18664.849390265
586,3.046232473878323,1.458513821970187,188513577171.21,0.0029346263561168,-0.0008657448778634,0.0,-0.017982856427502,6211.7104965373,8917.5448792864,13072.872639528,-11564.811845984
587,4.110093994595102,2.1634659203892,205288732974.21875,0.0038448552817825,-0.0013066082877711,0.0,-0.024506284467358,9123.6918334065,13205.740300365,19305.750842588,-17271.019838991
588,2.709980337082833,2.6605393859512483,204073804783.28088,0.0038760461014296,-0.0023515636039347,0.0,-0.030381219103457,10701.116272231,16113.404646255,23249.002742195,-21907.400279518
589,4.079413597836683,2.0854669626473226,197387788846.2465,0.0039002345571941,-0.0012718352691053,0.0,-0.024565167751135,8820.8350436749,12736.086280841,18634.564980923,-16615.010172836
590,6.541159554802756,1.7778652947901423,205760906952.9543,0.0043305605977576,-0.0002320946543877,0.0,-0.020005245868865,8197.667795725,11022.69939533,16529.303454139,-13291.029501586
591,2.809954044235145,1.3775465962892135,208959462167.5686,0.0024758983998579,-0.0007582748255326,0.0,-0.015324733214378,5852.0865824054,8418.9974183219,12333.213420918,-10942.127237362
592,2.3621335241728936,1.1353704919321923,208678945833.0076,0.0020603402323822,-0.0006116489034974,0.0,-0.012646393351264,4833.5157430275,6941.4380507031,10174.747283547,-9005.3507762341
593,4.72190654452609,2.2141372141462945,188259973904.70303,0.0045006936423111,-0.0012829464912505,0.0,-0.02733355743206,9451.5298916599,13542.946430273,19866.337877095,-17528.737572409
594,8.104444213572528,2.731802568765412,203919108841.9724,0.0059828368606051,-0.0007462537113886,0.0,-0.031071280998105,12165.580533282,16832.238397865,24989.724694043,-20977.53671634
595,8.698167755951353,1.088138415366236,198649347681.07132,0.0045563672528207,0.0,0.0,-0.012548808188052,6056.2705579206,6999.6634267036,11102.74273941,-8277.3230458141
596,3.2553382198288228,2.5444175094868378,197083315280.0192,0.0040964084195473,-0.0021132310247984,0.0,-0.030066944844963,10380.984290316,15446.025972444,22373.814626499,-20762.234901681
597,6.44264992529757,1.7925761524344015,208383135153.0084,0.0042553237370931,-0.0002578840106667,0.0,-0.019921312922142,8231.7830391943,11105.782597848,16634.166919416,-13444.680941144
598,3.116856289115429,2.613784608317622,197910932864.99707,0.0041024833144429,-0.0022352219063952,0.0,-0.030763767083741,10613.638426372,15854.754751021,22935.896541304,-21392.877031143
599,2.152409885070392,2.2694103251259063,199126637396.28296,0.0033415230894845,-0.0021068427006371,0.0,-0.026563119027666,9092.6769709638,13735.922968937,19797.642697251,-18732.077007635
600,6.498229974693346,3.0665069261884232,206534019622.42584,0.0056664742624969,-0.0016323717445604,0.0,-0.034507492673651,13080.857030987,18754.190165271,27505.392043695,-24288.30238602
601,3.1670419393629325,2.0976395604526483,192824974215.23956,0.0036437617695921,-0.0016202241847879,0.0,-0.025320573710366,8665.1021971345,12759.862704762,18546.613264031,-16978.742217971
602,5.083505404543455,1.8976151664821648,199120807507.60944,0.0040458997062841,-0.0007063689589881,0.0,-0.022118920277504,8329.8324723087,11662.861347715,17244.127058433,-14727.445581083
603,3.297921827044259,2.3785458629746072,197974627624.93668,0.0039107303727787,-0.0018841857819135,0.0,-0.027972823065017,9760.5604262711,14452.724062765,20968.612522565,-19335.947894152
604,3.0226828211056094,1.845889200499804,183165660324.30008,0.0034741866928645,-0.0014186156497726,0.0,-0.023449626738094,7677.3721949126,11241.274446114,16370.353303567,-14873.94884255
605,3.7231160346045375,1.8554963894060883,195411116578.8053,0.0035419247235437,-0.0011123943065522,0.0,-0.022074629220956,7868.8214965556,11336.663266052,16599.290395678,-14756.129734244
606,5.729181193897432,2.645564609298916,200830485796.71844,0.005074411976354,-0.0014091134738737,0.0,-0.03061277954567,11312.504466637,16186.499723563,23755.647468503,-20919.282232033
607,7.116642322673334,2.0376737783737555,198240250653.0345,0.0050046623135971,-0.0003462803846563,0.0,-0.023809341686019,9311.436493786,12612.949035356,18864.87412914,-15341.679776056
608,4.685256626274864,3.4219742664253365,206734104278.0009,0.0053657632573746,-0.002614065520294,0.0,-0.038538752013186,14028.648528735,20788.775659065,30153.430911111,-27833.906316481
609,2.30471538717018,2.862678634689954,203259517165.1158,0.0040279709233519,-0.0027327994977919,0.0,-0.032837573029902,11378.93905501,17304.740227264,24887.10600739,-23746.135735255
610,6.934261763597031,1.7922657680850789,202272131521.08453,0.0045697076781093,-0.0001765423161373,0.0,-0.020505586413397,8339.2767369248,11130.296608366,16734.551668757,-13301.773585089
611,5.196249331752214,2.500060343846571,194127513192.02164,0.0048748240030759,-0.001449495747476,0.0,-0.029934437004095,10642.093429812,15284.535035467,22403.365298687,-19830.958943778
612,3.4361513351656816,2.110699323936833,199686116416.96777,0.0036361770830043,-0.0014943778460953,0.0,-0.024595780729923,8774.2536626729,12852.780717739,18714.495157057,-17013.403979758
613,5.672158934590644,2.3718304404268085,201070675328.95163,0.0047480934208382,-0.0010913172023994,0.0,-0.027397491030091,10260.571809784,14540.617894794,21410.217914165,-18602.134966333
614,4.850331397514375,1.7581784512024832,203679421009.15472,0.003717554334852,-0.0005956972466666,0.0,-0.020031115009031,7748.8588135296,10813.485543755,16006.576472038,-13605.293034515
615,3.349123077536086,1.8953541715586384,193033129128.3984,0.003482353903742,-0.0013007912268246,0.0,-0.022839878800417,7937.3781696069,11555.685427041,16860.492018902,-15202.485746837
616,2.816092155887785,1.3451497903756058,200728661344.60056,0.0025443899644784,-0.000747778543517,0.0,-0.015575959684932,5730.4644981325,8224.9293076377,12058.380292743,-10664.247216551
617,7.13849794783948,1.5351408980324983,191866224135.91272,0.0046053433826167,0.0,0.0,-0.018481263959636,7408.3359258017,9598.3186451135,14585.788566807,-11051.870116155
618,5.907311575329173,1.7855145762588842,194311244141.91605,0.0043443496732999,-0.0003714878910748,0.0,-0.021294651607966,8086.4608793887,11034.495093728,16461.474119821,-13537.071184676
619,5.450062731493548,2.246402018166562,195525035767.56485,0.0046549985397618,-0.001037484042936,0.0,-0.026682306893401,9735.1394331343,13775.827609729,20294.259549193,-17596.207452028
620,2.7283950875334937,2.5694242058710417,199393240842.3469,0.0038739256823969,-0.0022886493594541,0.0,-0.030026407234099,10359.267948212,15567.598314721,22476.197237166,-21125.478089976
621,8.905294726499262,2.809793119413812,205270868153.06207,0.0063257487608225,-0.000622949925808,0.0,-0.031732065577971,12638.912766355,17343.45112246,25822.71074203,-21413.99151834
622,5.49601991573966,1.7140759267740513,196504717251.90247,0.0040557402307229,-0.0003852014629948,0.0,-0.020219374569477,7724.1651962836,10583.505354454,15766.016423649,-13045.230879376
623,5.035599511567666,3.3423073890479453,202738387008.9196,0.0055177361434929,-0.0024585897433091,0.0,-0.038370779722228,13803.743427278,20329.667927436,29548.031978955,-27055.156705152
624,4.297583828446146,2.277507199616223,201703026512.55167,0.0041084029907971,-0.0014091784874049,0.0,-0.026257467021251,9598.1615079028,13900.256068052,20317.255299479,-18189.698619338
625,6.431761773653784,2.1682152793618115,195672874755.84625,0.004948402459906,-0.0006174668411171,0.0,-0.025700368342575,9655.5966347874,13359.598507044,19834.039778681,-16649.910708728
626,3.5375960370684627,2.076265708539428,198206183266.56583,0.0036644699070214,-0.0014301321984686,0.0,-0.02437079065774,8666.0035066738,12651.654320074,18442.350647653,-16691.035447763
627,7.364345888919343,1.4818464461786611,198090472789.53293,0.0044890383158252,0.0,0.0,-0.017265683555622,7256.0074368292,9290.7045791017,14178.988753604,-10533.246962266
628,2.5962283696385327,1.3177069436076554,207921476571.52087,0.00234637850876,-0.0007571521605987,0.0,-0.014734580654112,5577.5483236562,8048.2672654969,11778.116396634,-10492.831741715
629,5.474222376915978,1.5231501477324638,197001510333.90176,0.0038246104831485,-0.0002317908891898,0.0,-0.017905009225656,6994.5037101111,9436.5371727368,14133.976566513,-11423.904838812
630,7.033127046149994,2.511788884223722,194923851429.83185,0.0055902497047593,-0.0008552819428429,0.0,-0.029899427975278,11093.144837784,15454.036255326,22889.189863952,-19407.411310715
631,4.622930045075022,1.8992412435410368,203835448448.6844,0.003780828768557,-0.0008366124391149,0.0,-0.021638442855423,8233.9436807943,11647.605355461,17160.990354354,-14872.400800183
632,9.09683106374133,2.3461262688090643,212265495727.0702,0.005707452987951,-0.000216790289055,0.0,-0.025578188340073,10920.780045537,14570.979104956,21910.232435751,-17406.761386504
633,1.4393497165607312,3.1938775143054947,197247520413.29785,0.004342678172743,-0.0035091488626995,0.0,-0.037785668129007,12444.855402862,19245.654375743,27528.529186724,-26815.957429376
634,4.121601959999446,2.729677633539655,190692175640.1732,0.004794818731865,-0.0021318985978301,0.0,-0.033318455206458,11276.055991866,16604.561807358,24134.968854613,-22094.534781858
635,2.980006553512529,1.8698611829847147,217393420356.85843,0.0029363060887131,-0.0012348942454289,0.0,-0.020016173580776,7758.8965684074,11382.771214577,16565.639284183,-15090.371138236
636,2.432630200185626,2.792744463381416,209906721189.237,0.0038491889839854,-0.002525438526057,0.0,-0.031015758821032,11141.662181984,16891.839924898,24317.685136557,-23113.401885783
637,4.505038435415063,2.676755362746891,197273787529.49875,0.0047249530952958,-0.0018705374689318,0.0,-0.03156918887495,11159.972271276,16307.644620817,23764.37399109,-21534.151785248
638,3.966121742314551,2.261934846487727,195380203309.8584,0.0040938849727931,-0.001543792067593,0.0,-0.026930711770913,9465.7177874032,13788.973177636,20114.967028678,-18151.507252329
639,3.660879394894319,2.8846741081373137,194579542520.05356,0.004692226517859,-0.0024364387684677,0.0,-0.034527075430814,11762.569419109,17509.904958118,25359.449395371,-23547.103814398
640,2.98231251141689,2.7129167707597626,200925942473.8202,0.0040978051341654,-0.0023656889269674,0.0,-0.031458627012915,10960.286240303,16442.497457799,23752.779230615,-22276.352648777
641,4.522753788237209,2.9724624770702643,204711940595.85544,0.0048766844017322,-0.0021516552426598,0.0,-0.033796012352056,12286.611948763,18083.211440635,26288.778601431,-24049.676192911
642,4.788130324827418,1.7696739544431292,201489490809.7528,0.0037466684137845,-0.0006359931027545,0.0,-0.020383498178676,7778.5563876739,10878.915239706,16091.177099152,-13720.828702046
643,6.960689436533984,2.488643986097681,191533685918.87524,0.0056336992112538,-0.0008649338079164,0.0,-0.030148303895576,10989.175296394,15311.12755949,22676.536831186,-19230.625236293
644,5.919433785902878,1.820289403482066,203936266769.2742,0.0041812370219024,-0.0003792935122862,0.0,-0.020687436578785,8221.1120535862,11243.749160979,16760.316142238,-13829.908532378
645,1.5983175969863697,2.750880613199228,194159691698.8037,0.0038925989791249,-0.0029523088846057,0.0,-0.033051928146068,10798.110432863,16595.629228978,23785.641911987,-22994.385622379
646,4.44655909594859,1.781700781595123,205619782350.00595,0.0035569720263312,-0.0007438629073592,0.0,-0.02012012420746,7748.6609276286,10932.69195826,16122.003355726,-13920.707773432
647,4.559403446145925,1.316574915845779,196523411609.7428,0.0032467090383453,-0.0002329267622074,0.0,-0.01551920596805,6007.7045394143,8147.3807837127,12180.808360248,-9923.6405226108
648,3.9157382269032848,1.396779007978708,205126665058.41705,0.0029558086386822,-0.0004504834775179,0.0,-0.015799577975381,6169.8050414524,8594.0540848913,12729.387555777,-10790.878706962
649,7.050585156473844,1.6453874779453908,192806948688.2578,0.0046733404417845,-4.013340081501e-05,0.0,-0.019729365092698,7807.4567152312,10255.181654085,15507.082664953,-12016.626123253
650,4.348440002285175,2.589670425839912,198145603909.69907,0.0045472728800384,-0.001804946164074,0.0,-0.030408110347381,10794.716725504,15776.599438511,22989.194702114,-20836.464318301
651,4.429401889011569,3.5709453735756425,209644315847.4271,0.0053538584808823,-0.0028307844705032,0.0,-0.039674325688322,14538.845493221,21670.967695235,31372.348717029,-29179.535765453
652,3.032456996161308,1.7451089667478703,205677455740.95364,0.0029901107563566,-0.001139949274508,0.0,-0.019737754697869,7296.7925387269,10636.801984418,15513.065829665,-14011.821985991
653,7.630214581441913,1.77417899785224,193811260957.3108,0.0050239989047578,-3.7827077004279e-05,0.0,-0.02116272496961,8424.7503329946,11059.451220919,16726.791822573,-12949.399614197
654,1.9381381911950983,3.055852019727934,211697609067.0231,0.0040044897298643,-0.0029587312672695,0.0,-0.033669950977617,12031.164115124,18444.163682918,26456.636426501,-25497.139596996
